nasabah_id,nama_lengkap,nik,no_hp,email,tanggal_lahir,jenis_kelamin,segmen_nasabah,cabang_id,tanggal_buka_rekening,status_aktif,pekerjaan,penghasilan_bulanan
NSB0005205,Agus Siagian,0905081103030297,082136711609,agus.siagian_5205@email.com,2003-03-11,Laki-laki,Retail,CAB0064,2021-11-22,Aktif,Petani,15000000
NSB0005206,Citra Situmorang,1012072711998502,081341452919,citra.situmorang_5206@email.com,1999-11-27,Perempuan,Retail,CAB0010,2013-09-06,Aktif,TNI/Polri,10000000
NSB0005207,Hendra Hutapea,2001031610958825,085713876382,hendra.hutapea_5207@email.com,1995-10-16,Perempuan,Retail,CAB0042,2011-01-12,Tidak Aktif,Pensiunan,100000000
NSB0005208,Siti Santoso,1212053008965629,085324573211,siti.santoso_5208@email.com,1996-08-30,Laki-laki,Retail,CAB0033,2013-03-17,Aktif,Ibu Rumah Tangga,5000000
NSB0005209,Yanti Siagian,1102050803845601,081343693116,yanti.siagian_5209@email.com,1984-03-08,Laki-laki,Retail,CAB0042,2017-09-08,Aktif,Nelayan,7500000
NSB0005210,Kurnia Nasution,0401032412900585,087719286922,kurnia.nasution_5210@email.com,1990-12-24,Laki-laki,Private Banking,CAB0027,2023-03-11,Aktif,Karyawan Swasta,20000000
NSB0005211,Rina Wibowo,2013051602139501,087830446446,rina.wibowo_5211@email.com,2013-02-16,Laki-laki,Corporate,CAB0048,2014-03-18,Aktif,Petani,3000000
NSB0005212,Hendra Nugroho,0108081308976490,087829166647,hendra.nugroho_5212@email.com,1997-08-13,Laki-laki,Priority,CAB0053,2023-06-20,Tidak Aktif,Karyawan Swasta,50000000
NSB0005213,Indra Permana,1613040403644630,081371673929,indra.permana_5213@email.com,1964-03-04,Perempuan,Retail,CAB0022,2014-02-01,Aktif,Karyawan Swasta,50000000
NSB0005214,Kartika Suryadi,0306072904650219,085313225967,kartika.suryadi_5214@email.com,1965-04-29,Laki-laki,Priority,CAB0023,2023-12-11,Aktif,Karyawan Swasta,50000000
NSB0005215,Wawan Tampubolon,0310030304757288,081296302003,wawan.tampubolon_5215@email.com,1975-04-03,Perempuan,Priority,CAB0028,2010-05-13,Aktif,Pensiunan,7500000
NSB0005216,Pandu Hutabarat,0613080507708568,082134569773,pandu.hutabarat_5216@email.com,1970-07-05,Perempuan,SME,CAB0054,2012-10-02,Aktif,Pensiunan,30000000
NSB0005217,Linda Hutapea,2809070708815540,081248171067,linda.hutapea_5217@email.com,1981-08-07,Perempuan,Priority,CAB0051,2025-01-03,Tidak Aktif,Mahasiswa,3000000
NSB0005218,Yanti Utami,1109081403975070,085332846949,yanti.utami_5218@email.com,1997-03-14,Laki-laki,SME,CAB0063,2024-03-03,Aktif,Karyawan Swasta,10000000
NSB0005219,Erna Suryadi,1506040911963992,081322371054,erna.suryadi_5219@email.com,1996-11-09,Laki-laki,Retail,CAB0065,2012-08-18,Aktif,Mahasiswa,15000000
NSB0005220,Kurnia Lestari,2008011609884573,085373605535,kurnia.lestari_5220@email.com,1988-09-16,Laki-laki,Private Banking,CAB0003,2024-09-15,Aktif,PNS,10000000
NSB0005221,Pandu Putra,3110093103805487,081231585913,pandu.putra_5221@email.com,1980-03-31,Perempuan,SME,CAB0054,2011-08-05,Aktif,PNS,30000000
NSB0005222,Ahmad Simanjuntak,1914060202837884,082267133535,ahmad.simanjuntak_5222@email.com,1983-02-02,Laki-laki,Retail,CAB0040,2010-09-01,Aktif,Mahasiswa,100000000
NSB0005223,Cahya Siregar,2601090910736787,085856660600,cahya.siregar_5223@email.com,1973-10-09,Perempuan,Priority,CAB0038,2013-06-20,Aktif,Nelayan,75000000
NSB0005224,Umar Kusuma,0708020604903990,085283265878,umar.kusuma_5224@email.com,1990-04-06,Laki-laki,Priority,CAB0043,2016-07-04,Aktif,Wiraswasta,10000000
NSB0005225,Bambang Utami,2203041107918772,081261450152,bambang.utami_5225@email.com,1991-07-11,Laki-laki,SME,CAB0066,2014-08-12,Aktif,TNI/Polri,100000000
NSB0005226,Desi Lestari,0305012212050169,082138954170,desi.lestari_5226@email.com,2005-12-22,Laki-laki,Corporate,CAB0001,2011-12-10,Aktif,TNI/Polri,20000000
NSB0005227,Bambang Putra,3013050407628432,082177920478,bambang.putra_5227@email.com,1962-07-04,Perempuan,Priority,CAB0017,2010-02-08,Aktif,TNI/Polri,3000000
NSB0005228,Omar Aritonang,1614010403039834,085717159771,omar.aritonang_5228@email.com,2003-03-04,Laki-laki,Retail,CAB0016,2012-05-24,Aktif,Ibu Rumah Tangga,100000000
NSB0005229,Wawan Nasution,0902012602079404,085290818083,wawan.nasution_5229@email.com,2007-02-26,Perempuan,Corporate,CAB0062,2017-10-30,Tidak Aktif,Profesional,100000000
NSB0005230,Andi Kusuma,1511012509066906,081311875835,andi.kusuma_5230@email.com,2006-09-25,Perempuan,SME,CAB0006,2023-07-03,Aktif,Profesional,75000000
NSB0005231,Nuri Aritonang,1011040412736128,085871517076,nuri.aritonang_5231@email.com,1973-12-04,Perempuan,Retail,CAB0044,2014-02-05,Aktif,Wiraswasta,50000000
NSB0005232,Indra Susanto,2210020105638907,085269630416,indra.susanto_5232@email.com,1963-05-01,Laki-laki,Retail,CAB0007,2024-08-05,Aktif,TNI/Polri,30000000
NSB0005233,Bambang Simbolon,2908091604927726,081335460987,bambang.simbolon_5233@email.com,1992-04-16,Laki-laki,SME,CAB0035,2022-04-07,Aktif,Profesional,100000000
NSB0005234,Cahya Hutapea,0901031507045483,082178199372,cahya.hutapea_5234@email.com,2004-07-15,Perempuan,SME,CAB0048,2014-10-09,Aktif,Ibu Rumah Tangga,75000000
NSB0005235,Galih Wijaya,1607083007125866,081210323197,galih.wijaya_5235@email.com,2012-07-30,Laki-laki,SME,CAB0011,2011-06-22,Aktif,PNS,15000000
NSB0005236,Yanti Lestari,0102012305780171,087781521013,yanti.lestari_5236@email.com,1978-05-23,Laki-laki,Retail,CAB0050,2017-12-03,Aktif,Ibu Rumah Tangga,75000000
NSB0005237,Lestari Gunawan,1913021210884513,081369255753,lestari.gunawan_5237@email.com,1988-10-12,Perempuan,Priority,CAB0030,2018-12-02,Aktif,Mahasiswa,3000000
NSB0005238,Mega Kurniawan,3412091710681927,082190045558,mega.kurniawan_5238@email.com,1968-10-17,Perempuan,Priority,CAB0032,2020-09-19,Aktif,Wiraswasta,15000000
NSB0005239,Wawan Panjaitan,1313030707965375,085388073982,wawan.panjaitan_5239@email.com,1996-07-07,Laki-laki,Retail,CAB0036,2015-11-03,Aktif,Karyawan Swasta,100000000
NSB0005240,Mira Pasaribu,2112091009814768,085835018965,mira.pasaribu_5240@email.com,1981-09-10,Perempuan,Corporate,CAB0042,2011-10-15,Aktif,Petani,15000000
NSB0005241,Lestari Susanto,2011020101812584,085784752894,lestari.susanto_5241@email.com,1981-01-01,Perempuan,Private Banking,CAB0045,2017-12-17,Aktif,TNI/Polri,10000000
NSB0005242,Dewi Panjaitan,1102071912049054,087728202345,dewi.panjaitan_5242@email.com,2004-12-19,Laki-laki,Retail,CAB0007,2022-01-30,Aktif,Petani,10000000
NSB0005243,Mega Kurniawan,0302012802904985,087821351152,mega.kurniawan_5243@email.com,1990-02-28,Perempuan,Priority,CAB0021,2020-05-08,Aktif,Ibu Rumah Tangga,10000000
NSB0005244,Wahyu Hutabarat,1215092208619143,087753738255,wahyu.hutabarat_5244@email.com,1961-08-22,Perempuan,Priority,CAB0029,2021-04-24,Tidak Aktif,Profesional,100000000
NSB0005245,Surya Hutapea,1803062310035816,081228188094,surya.hutapea_5245@email.com,2003-10-23,Perempuan,Retail,CAB0023,2022-03-11,Aktif,TNI/Polri,100000000
NSB0005246,Wawan Purnama,1813062610699754,087764659915,wawan.purnama_5246@email.com,1969-10-26,Laki-laki,Priority,CAB0062,2014-11-19,Aktif,PNS,50000000
NSB0005247,Yusuf Simbolon,1607091007659830,085873648655,yusuf.simbolon_5247@email.com,1965-07-10,Laki-laki,Private Banking,CAB0052,2022-07-01,Aktif,PNS,5000000
NSB0005248,Hendra Saputra,1208091612901525,081381341964,hendra.saputra_5248@email.com,1990-12-16,Perempuan,SME,CAB0038,2016-05-06,Aktif,Petani,75000000
NSB0005249,Joko Pasaribu,0206050701124742,081286397945,joko.pasaribu_5249@email.com,2012-01-07,Laki-laki,Retail,CAB0009,2022-03-04,Aktif,Pensiunan,20000000
NSB0005250,Joko Susanto,3009021404063470,081234053837,joko.susanto_5250@email.com,2006-04-14,Laki-laki,SME,CAB0004,2014-06-19,Aktif,Petani,10000000
NSB0005251,Zahra Utami,2001012101911572,082147290995,zahra.utami_5251@email.com,1991-01-21,Perempuan,Retail,CAB0049,2015-09-02,Aktif,Mahasiswa,3000000
NSB0005252,Eko Hutabarat,1308061107808287,087719522560,eko.hutabarat_5252@email.com,1980-07-11,Laki-laki,Corporate,CAB0019,2018-07-15,Aktif,Ibu Rumah Tangga,30000000
NSB0005253,Gita Pasaribu,1709030912880363,082119001708,gita.pasaribu_5253@email.com,1988-12-09,Perempuan,Retail,CAB0024,2013-11-21,Aktif,PNS,5000000
NSB0005254,Hendra Simanjuntak,0608061910130343,087872556083,hendra.simanjuntak_5254@email.com,2013-10-19,Laki-laki,Corporate,CAB0002,2019-12-03,Aktif,Wiraswasta,7500000
NSB0005255,Fitri Simbolon,0302020512887617,087883338234,fitri.simbolon_5255@email.com,1988-12-05,Laki-laki,Priority,CAB0025,2023-09-17,Aktif,TNI/Polri,10000000
NSB0005256,Umar Hartono,0212080209960312,082168138933,umar.hartono_5256@email.com,1996-09-02,Laki-laki,SME,CAB0048,2010-05-27,Aktif,TNI/Polri,30000000
NSB0005257,Nuri Pasaribu,0908022510881565,085753659812,nuri.pasaribu_5257@email.com,1988-10-25,Laki-laki,Corporate,CAB0020,2015-07-11,Aktif,Nelayan,100000000
NSB0005258,Ahmad Putra,2913052901084174,087856148716,ahmad.putra_5258@email.com,2008-01-29,Laki-laki,SME,CAB0053,2013-07-01,Tidak Aktif,Mahasiswa,5000000
NSB0005259,Putri Kusuma,3201052104799924,082279911240,putri.kusuma_5259@email.com,1979-04-21,Perempuan,Retail,CAB0031,2022-02-20,Aktif,Pensiunan,3000000
NSB0005260,Tari Purnama,3011021606729218,081361019563,tari.purnama_5260@email.com,1972-06-16,Perempuan,Private Banking,CAB0038,2015-06-21,Aktif,TNI/Polri,15000000
NSB0005261,Indra Hidayat,0207061106082149,082292325057,indra.hidayat_5261@email.com,2008-06-11,Perempuan,Private Banking,CAB0067,2025-01-22,Aktif,PNS,50000000
NSB0005262,Pandu Saputra,2301043101740353,085716738109,pandu.saputra_5262@email.com,1974-01-31,Perempuan,Retail,CAB0026,2024-04-10,Aktif,PNS,20000000
NSB0005263,Wahyu Setiawan,3305040504794101,085372867492,wahyu.setiawan_5263@email.com,1979-04-05,Perempuan,Corporate,CAB0060,2012-07-02,Aktif,Wiraswasta,10000000
NSB0005264,Fajar Sari,2507032812721851,081380392817,fajar.sari_5264@email.com,1972-12-28,Perempuan,Retail,CAB0025,2022-05-03,Aktif,Pensiunan,3000000
NSB0005265,Vina Nugroho,2413070207712827,085349881823,vina.nugroho_5265@email.com,1971-07-02,Laki-laki,Retail,CAB0055,2011-01-20,Aktif,TNI/Polri,50000000
NSB0005266,Budi Lestari,0208070202042860,081357777105,budi.lestari_5266@email.com,2004-02-02,Perempuan,Priority,CAB0045,2017-07-30,Aktif,Petani,15000000
NSB0005267,Nanda Rahayu,0807082909735821,085350867601,nanda.rahayu_5267@email.com,1973-09-29,Laki-laki,Private Banking,CAB0002,2018-01-01,Aktif,Pensiunan,15000000
NSB0005268,Vina Permana,0407031507119977,085750362668,vina.permana_5268@email.com,2011-07-15,Laki-laki,SME,CAB0067,2021-10-19,Aktif,Mahasiswa,30000000
NSB0005269,Utami Rahayu,0515010303960219,082246160833,utami.rahayu_5269@email.com,1996-03-03,Laki-laki,Corporate,CAB0002,2019-12-17,Aktif,Karyawan Swasta,75000000
NSB0005270,Cahya Saputra,1014061607637078,082271991269,cahya.saputra_5270@email.com,1963-07-16,Perempuan,Retail,CAB0026,2018-05-19,Aktif,Mahasiswa,10000000
NSB0005271,Rahmat Hartono,1111011812927383,082153373945,rahmat.hartono_5271@email.com,1992-12-18,Perempuan,Priority,CAB0061,2017-12-21,Aktif,Nelayan,100000000
NSB0005272,Zahra Hutabarat,2113092809689583,082275917967,zahra.hutabarat_5272@email.com,1968-09-28,Perempuan,Retail,CAB0018,2023-12-20,Aktif,Wiraswasta,20000000
NSB0005273,Candra Suryadi,0208021311042646,081235767761,candra.suryadi_5273@email.com,2004-11-13,Perempuan,Retail,CAB0030,2013-07-23,Aktif,PNS,3000000
NSB0005274,Lestari Purnama,2006031007691789,087827950328,lestari.purnama_5274@email.com,1969-07-10,Laki-laki,Retail,CAB0036,2015-06-24,Aktif,Petani,100000000
NSB0005275,Joni Suryadi,2104081301791160,085250774858,joni.suryadi_5275@email.com,1979-01-13,Perempuan,Retail,CAB0058,2010-05-03,Aktif,TNI/Polri,3000000
NSB0005276,Tri Hartono,2202041211813579,085823041573,tri.hartono_5276@email.com,1981-11-12,Laki-laki,Private Banking,CAB0027,2011-02-21,Aktif,PNS,20000000
NSB0005277,Desi Hidayat,1012021606021165,087765406171,desi.hidayat_5277@email.com,2002-06-16,Perempuan,SME,CAB0055,2014-07-09,Aktif,Profesional,75000000
NSB0005278,Indra Hutapea,2309020705986171,081377628298,indra.hutapea_5278@email.com,1998-05-07,Laki-laki,Retail,CAB0027,2010-08-03,Aktif,Profesional,75000000
NSB0005279,Bambang Lestari,1803061304994831,082258015195,bambang.lestari_5279@email.com,1999-04-13,Perempuan,Priority,CAB0011,2010-03-04,Aktif,Mahasiswa,100000000
NSB0005280,Kartika Kurniawan,1515023008068970,081331866406,kartika.kurniawan_5280@email.com,2006-08-30,Laki-laki,Private Banking,CAB0010,2022-12-22,Tidak Aktif,Karyawan Swasta,50000000
NSB0005281,Nanda Siagian,0202082402021895,082289285594,nanda.siagian_5281@email.com,2002-02-24,Perempuan,Retail,CAB0054,2020-12-07,Aktif,Nelayan,20000000
NSB0005282,Bambang Panjaitan,2914023004107381,082247965202,bambang.panjaitan_5282@email.com,2010-04-30,Perempuan,Retail,CAB0042,2013-06-20,Aktif,Pensiunan,30000000
NSB0005283,Nuri Lubis,2905091704923010,087881528258,nuri.lubis_5283@email.com,1992-04-17,Laki-laki,Priority,CAB0030,2023-06-17,Aktif,Nelayan,5000000
NSB0005284,Gita Kurniawan,0113061605058226,087899592432,gita.kurniawan_5284@email.com,2005-05-16,Perempuan,Private Banking,CAB0043,2018-03-18,Aktif,Profesional,20000000
NSB0005285,Cahya Situmorang,2505022311743239,081315571433,cahya.situmorang_5285@email.com,1974-11-23,Perempuan,Retail,CAB0058,2016-10-31,Aktif,Wiraswasta,50000000
NSB0005286,Rahmat Siregar,0412062811874585,085819020877,rahmat.siregar_5286@email.com,1987-11-28,Laki-laki,SME,CAB0009,2015-08-22,Aktif,Nelayan,7500000
NSB0005287,Joko Purba,2102031911979387,085327635314,joko.purba_5287@email.com,1997-11-19,Perempuan,Priority,CAB0031,2020-02-11,Aktif,Petani,3000000
NSB0005288,Eko Lestari,2302030201632385,085769066614,eko.lestari_5288@email.com,1963-01-02,Perempuan,Private Banking,CAB0015,2011-11-12,Aktif,Nelayan,15000000
NSB0005289,Fajar Santoso,2312052707732970,085742019345,fajar.santoso_5289@email.com,1973-07-27,Laki-laki,Corporate,CAB0045,2020-08-18,Aktif,Profesional,5000000
NSB0005290,Hendra Siregar,1110042006794774,081293620594,hendra.siregar_5290@email.com,1979-06-20,Perempuan,SME,CAB0018,2010-08-04,Aktif,Karyawan Swasta,15000000
NSB0005291,Omar Hutapea,2405082412074370,085224241533,omar.hutapea_5291@email.com,2007-12-24,Perempuan,Retail,CAB0027,2024-04-27,Aktif,Petani,75000000
NSB0005292,Hendra Panjaitan,0910091303884148,082183812434,hendra.panjaitan_5292@email.com,1988-03-13,Perempuan,Priority,CAB0018,2013-08-22,Tidak Aktif,Wiraswasta,30000000
NSB0005293,Utami Siregar,3212032511657382,087831574926,utami.siregar_5293@email.com,1965-11-25,Laki-laki,Corporate,CAB0008,2018-12-11,Aktif,TNI/Polri,5000000
NSB0005294,Indra Sinaga,0801021303951663,082214505250,indra.sinaga_5294@email.com,1995-03-13,Perempuan,Retail,CAB0003,2012-06-06,Aktif,Petani,75000000
NSB0005295,Umar Sinaga,1508031202021934,082210502382,umar.sinaga_5295@email.com,2002-02-12,Laki-laki,Retail,CAB0007,2018-05-19,Aktif,Profesional,100000000
NSB0005296,Fajar Sirait,0411070305032125,085352349089,fajar.sirait_5296@email.com,2003-05-03,Laki-laki,Retail,CAB0008,2012-10-17,Aktif,Petani,5000000
NSB0005297,Irwan Panjaitan,2611021303126594,082116818401,irwan.panjaitan_5297@email.com,2012-03-13,Perempuan,SME,CAB0037,2015-09-30,Aktif,Pensiunan,75000000
NSB0005298,Surya Permana,1913032112064701,087717816550,surya.permana_5298@email.com,2006-12-21,Perempuan,Priority,CAB0067,2024-12-06,Aktif,Mahasiswa,15000000
NSB0005299,Dian Aritonang,1509020610912821,082154278019,dian.aritonang_5299@email.com,1991-10-06,Laki-laki,Priority,CAB0066,2017-02-03,Aktif,Mahasiswa,50000000
NSB0005300,Zahra Kurniawan,0706021904817638,085238563250,zahra.kurniawan_5300@email.com,1981-04-19,Laki-laki,Priority,CAB0013,2016-01-20,Aktif,Wiraswasta,30000000
NSB0005301,Citra Siagian,0709070505083516,087853731202,citra.siagian_5301@email.com,2008-05-05,Perempuan,Priority,CAB0056,2010-07-15,Tidak Aktif,Petani,50000000
NSB0005302,Zahra Nasution,0105030709657116,085850632221,zahra.nasution_5302@email.com,1965-09-07,Laki-laki,Corporate,CAB0041,2022-06-10,Aktif,Profesional,20000000
NSB0005303,Kurnia Lubis,3414063007762224,087721017820,kurnia.lubis_5303@email.com,1976-07-30,Laki-laki,Retail,CAB0053,2010-05-15,Aktif,Petani,7500000
NSB0005304,Joni Kurniawan,2602051905890171,085246674612,joni.kurniawan_5304@email.com,1989-05-19,Perempuan,Retail,CAB0036,2011-06-18,Aktif,Mahasiswa,5000000
NSB0005305,Hadi Setiawan,2008031602917737,087771037331,hadi.setiawan_5305@email.com,1991-02-16,Laki-laki,Retail,CAB0033,2018-06-04,Aktif,PNS,3000000
NSB0005306,Tri Hutabarat,0702090509979990,087730865676,tri.hutabarat_5306@email.com,1997-09-05,Perempuan,Retail,CAB0039,2019-10-02,Aktif,PNS,7500000
NSB0005307,Yanti Setiawan,1511090206774159,087790191918,yanti.setiawan_5307@email.com,1977-06-02,Perempuan,Retail,CAB0033,2017-02-26,Aktif,Profesional,75000000
NSB0005308,Fitri Suryadi,2601072008878557,081352521083,fitri.suryadi_5308@email.com,1987-08-20,Perempuan,Private Banking,CAB0044,2011-08-03,Aktif,Karyawan Swasta,10000000
NSB0005309,Yusuf Hidayat,2813060108141908,081248962535,yusuf.hidayat_5309@email.com,2014-08-01,Laki-laki,Priority,CAB0037,2020-08-06,Aktif,Pensiunan,75000000
NSB0005310,Kurnia Purba,2606042204834002,087774003383,kurnia.purba_5310@email.com,1983-04-22,Laki-laki,Private Banking,CAB0060,2014-09-10,Aktif,Nelayan,20000000
NSB0005311,Siti Purba,3314013103778574,087870696332,siti.purba_5311@email.com,1977-03-31,Perempuan,Private Banking,CAB0021,2016-01-24,Aktif,TNI/Polri,50000000
NSB0005312,Rina Wibowo,3301022910734866,081213269098,rina.wibowo_5312@email.com,1973-10-29,Perempuan,SME,CAB0051,2020-04-02,Aktif,PNS,75000000
NSB0005313,Putri Panjaitan,0708091008045523,082256111938,putri.panjaitan_5313@email.com,2004-08-10,Laki-laki,Retail,CAB0037,2021-06-01,Aktif,Wiraswasta,5000000
NSB0005314,Kartika Sari,1915091401950826,085232663506,kartika.sari_5314@email.com,1995-01-14,Perempuan,Retail,CAB0035,2012-06-27,Aktif,Pensiunan,7500000
NSB0005315,Indra Putra,0611050907676925,085835267806,indra.putra_5315@email.com,1967-07-09,Laki-laki,Priority,CAB0016,2022-12-07,Aktif,TNI/Polri,75000000
NSB0005316,Citra Purba,1008082308827655,081260389071,citra.purba_5316@email.com,1982-08-23,Laki-laki,Retail,CAB0045,2012-04-09,Aktif,Profesional,50000000
NSB0005317,Surya Purnama,0810090607656661,087718430530,surya.purnama_5317@email.com,1965-07-06,Perempuan,SME,CAB0030,2015-02-06,Aktif,Ibu Rumah Tangga,30000000
NSB0005318,Yusuf Pasaribu,2512052906765581,085720017584,yusuf.pasaribu_5318@email.com,1976-06-29,Laki-laki,Retail,CAB0024,2017-09-25,Aktif,Petani,5000000
NSB0005319,Siti Pratama,2109070110760955,085298221602,siti.pratama_5319@email.com,1976-10-01,Laki-laki,Priority,CAB0004,2021-02-01,Aktif,Profesional,20000000
NSB0005320,Ahmad Simbolon,2701051501850974,082268660508,ahmad.simbolon_5320@email.com,1985-01-15,Perempuan,Private Banking,CAB0051,2020-04-27,Aktif,Ibu Rumah Tangga,100000000
NSB0005321,Wahyu Pasaribu,2113052008738724,085261144210,wahyu.pasaribu_5321@email.com,1973-08-20,Perempuan,Retail,CAB0042,2015-07-16,Aktif,Nelayan,3000000
NSB0005322,Ahmad Hutabarat,0903051306606392,087737026007,ahmad.hutabarat_5322@email.com,1960-06-13,Laki-laki,SME,CAB0066,2019-06-19,Aktif,TNI/Polri,20000000
NSB0005323,Wawan Lubis,2703042609103797,087898452800,wawan.lubis_5323@email.com,2010-09-26,Laki-laki,Priority,CAB0022,2012-11-11,Aktif,Profesional,15000000
NSB0005324,Putri Manurung,3101071705816830,085260254987,putri.manurung_5324@email.com,1981-05-17,Perempuan,Priority,CAB0048,2014-03-12,Aktif,TNI/Polri,5000000
NSB0005325,Rina Kusuma,0704040405943853,085775004138,rina.kusuma_5325@email.com,1994-05-04,Perempuan,SME,CAB0053,2022-05-10,Aktif,Mahasiswa,10000000
NSB0005326,Gita Putra,1809031001055541,081333415179,gita.putra_5326@email.com,2005-01-10,Perempuan,SME,CAB0064,2013-05-27,Aktif,Nelayan,5000000
NSB0005327,Umar Panjaitan,1403070405913718,085378946618,umar.panjaitan_5327@email.com,1991-05-04,Laki-laki,Retail,CAB0001,2024-04-14,Aktif,Pensiunan,20000000
NSB0005328,Erna Hutapea,1201041805849999,082117140551,erna.hutapea_5328@email.com,1984-05-18,Laki-laki,Retail,CAB0065,2023-09-10,Aktif,TNI/Polri,15000000
NSB0005329,Erna Pratama,1406082609117425,085737499626,erna.pratama_5329@email.com,2011-09-26,Laki-laki,SME,CAB0006,2012-03-13,Aktif,Pensiunan,5000000
NSB0005330,Mira Panjaitan,1605072402709125,081311609343,mira.panjaitan_5330@email.com,1970-02-24,Laki-laki,Priority,CAB0026,2020-02-10,Aktif,Wiraswasta,7500000
NSB0005331,Irwan Utami,0102023003835230,085394332148,irwan.utami_5331@email.com,1983-03-30,Perempuan,Retail,CAB0042,2022-07-17,Aktif,Karyawan Swasta,7500000
NSB0005332,Rahmat Pratama,2708052604830106,087842760309,rahmat.pratama_5332@email.com,1983-04-26,Perempuan,Retail,CAB0015,2023-11-11,Aktif,Karyawan Swasta,5000000
NSB0005333,Galih Utami,2409071805123804,087815368465,galih.utami_5333@email.com,2012-05-18,Perempuan,SME,CAB0012,2011-02-16,Aktif,PNS,3000000
NSB0005334,Omar Pasaribu,3003030805917409,085325312943,omar.pasaribu_5334@email.com,1991-05-08,Laki-laki,Priority,CAB0032,2014-08-15,Aktif,Karyawan Swasta,30000000
NSB0005335,Indra Simanjuntak,0807091608031073,082254729912,indra.simanjuntak_5335@email.com,2003-08-16,Perempuan,Private Banking,CAB0013,2019-04-24,Aktif,Ibu Rumah Tangga,7500000
